timestamp,"amd_smi:::temp_current_sensor=1:device=1","amd_smi:::temp_current_sensor=2:device=1","amd_smi:::temp_current_sensor=7:device=1","amd_smi:::gfx_activity:device=1","amd_smi:::umc_activity:device=1","amd_smi:::power_current:device=1","amd_smi:::power_average:device=1","amd_smi:::process_cu_occupancy_proc=0:device=1","amd_smi:::process_count:device=1"
159.989907,73,72,36,100,23,65535,211,77,1
160.092710,73,72,36,100,20,65535,211,81,1
160.195902,72,72,36,96,25,65535,210,90,1
160.298329,73,73,36,100,33,65535,211,78,1
160.401258,73,73,36,100,24,65535,211,77,1
160.503924,73,73,36,100,26,65535,211,80,1
160.606913,73,74,36,100,23,65535,211,79,1
160.709914,73,72,36,100,22,65535,211,81,1
160.812305,73,72,36,100,23,65535,211,84,1
160.914952,73,72,36,100,22,65535,211,82,1
161.017737,73,72,36,100,23,65535,211,78,1
161.121492,72,72,36,17,5,65535,210,77,1
161.223969,73,74,36,100,30,65535,210,79,1
161.326399,73,74,36,100,27,65535,210,74,1
161.428974,73,74,36,100,21,65535,210,76,1
161.531942,73,72,36,100,22,65535,210,77,1
161.634742,73,72,36,100,21,65535,210,75,1
161.737670,73,72,36,100,20,65535,210,74,1
161.840239,73,72,36,100,25,65535,210,76,1
161.942781,73,73,36,100,20,65535,209,72,1
162.045662,73,73,36,100,21,65535,209,76,1
162.148260,73,73,36,100,16,65535,209,50,1
162.250968,73,72,36,100,24,65535,209,78,1
162.353747,73,73,36,100,21,65535,209,67,1
162.456678,73,73,36,100,23,65535,209,62,1
162.559690,73,73,36,100,19,65535,208,69,1
162.662689,73,73,36,100,19,65535,208,73,1
162.765692,73,73,36,100,21,65535,208,74,1
162.868691,72,73,36,100,19,65535,208,63,1
162.971697,72,73,36,100,22,65535,208,65,1
163.074357,73,72,36,100,25,65535,208,96,1
163.177029,73,73,36,100,33,65535,208,85,1
163.279297,73,73,36,100,31,65535,209,85,1
163.381827,73,73,36,100,30,65535,210,86,1
163.484709,73,73,36,100,29,65535,211,83,1
163.587685,73,73,36,100,31,65535,211,76,1
163.690679,73,73,36,100,30,65535,212,80,1
163.793700,73,73,36,100,28,65535,212,86,1
163.899278,73,73,36,100,28,65535,212,82,1
164.002095,74,73,36,100,34,65535,212,86,1
164.104425,73,73,36,100,30,65535,213,82,1
164.206709,73,74,36,100,28,65535,213,86,1
164.309650,73,74,36,100,25,65535,213,85,1
164.412086,73,74,36,100,25,65535,213,79,1
164.514412,73,74,36,100,23,65535,213,69,1
164.616677,73,74,36,100,26,65535,213,77,1
164.719431,73,73,36,100,23,65535,213,71,1
164.821879,73,72,36,100,21,65535,213,81,1
164.924812,73,73,36,100,28,65535,212,81,1
165.027359,73,74,36,100,28,65535,213,74,1
165.129868,73,74,36,100,24,65535,213,76,1
165.232794,73,72,36,100,23,65535,213,80,1
165.335364,73,74,36,100,22,65535,212,70,1
165.437878,73,72,36,100,22,65535,212,85,1
165.540758,73,72,36,100,21,65535,212,80,1
165.643679,73,73,36,100,20,65535,211,76,1
165.746651,73,73,36,100,21,65535,211,78,1
165.849172,73,73,36,100,26,65535,211,82,1
165.951803,73,73,36,100,30,65535,211,88,1
166.054749,73,74,36,100,28,65535,212,82,1
166.157490,73,73,36,100,22,65535,212,74,1
166.259931,73,72,36,100,25,65535,212,73,1
166.362802,73,72,36,100,21,65535,211,78,1
166.465742,73,72,36,100,23,65535,211,79,1
166.568864,73,72,36,100,26,65535,211,78,1
166.671759,73,72,36,100,21,65535,211,75,1
166.774809,73,73,36,100,18,65535,211,85,1
166.877767,73,73,36,100,29,65535,211,86,1
166.980675,73,74,36,100,28,65535,211,80,1
167.083532,73,74,36,100,24,65535,211,76,1
167.185951,73,74,36,100,28,65535,211,74,1
167.288769,73,73,36,100,27,65535,212,85,1
167.391689,73,73,36,100,24,65535,212,83,1
167.494668,73,74,36,100,24,65535,212,78,1
167.597673,74,74,36,100,25,65535,212,70,1
167.700572,73,72,36,100,25,65535,211,94,1
167.803228,74,73,36,100,31,65535,212,87,1
167.905786,73,74,36,100,29,65535,212,83,1
168.008686,73,73,36,100,27,65535,213,81,1
168.111681,73,73,36,100,27,65535,213,81,1
168.214685,73,74,36,100,27,65535,213,82,1
168.317570,73,73,36,100,25,65535,213,78,1
168.419959,73,73,36,100,26,65535,213,75,1
168.522795,73,73,36,100,22,65535,213,69,1
168.625850,72,73,36,100,28,65535,212,75,1
168.728696,73,73,36,100,25,65535,212,79,1
168.831698,73,73,36,100,26,65535,213,78,1
168.934531,73,74,36,100,27,65535,213,90,1
169.036944,73,73,36,100,26,65535,213,88,1
169.139832,74,73,36,100,17,65535,213,85,1
169.242725,73,73,36,100,20,65535,213,59,1
169.345734,66,71,36,0,0,65535,204,0,1
169.448536,65,69,36,0,0,65535,194,0,1
169.550909,65,70,36,0,0,65535,185,0,1
169.653941,64,68,36,0,0,65535,176,0,1
169.757042,64,68,36,0,0,65535,167,0,1
169.860050,64,68,36,0,0,65535,160,0,1
169.962788,64,68,36,0,0,65535,152,0,1
170.065565,63,67,36,0,0,65535,145,0,1
170.168472,64,67,36,0,0,65535,139,0,1
170.270911,63,67,36,0,0,65535,133,0,1
170.373950,63,67,36,0,0,65535,127,0,1
170.477297,63,67,36,0,0,65535,121,0,1
170.579559,63,68,36,0,0,65535,116,0,1
170.682303,63,67,36,0,0,65535,112,0,1
170.784822,62,66,36,0,0,65535,107,0,1
170.887946,63,66,36,0,0,65535,103,0,1
170.990805,62,66,36,0,0,65535,99,0,1
171.093941,62,66,36,0,0,65535,95,0,1
171.196951,62,66,36,0,0,65535,92,0,1
171.299957,62,66,36,0,0,65535,89,0,1
171.402598,62,66,36,0,0,65535,86,0,1
171.505337,62,66,36,0,0,65535,83,0,1
171.608338,62,67,36,0,0,65535,80,0,1
171.711338,62,66,36,0,0,65535,78,0,1
171.814346,61,67,36,0,0,65535,75,0,1
171.917112,61,67,36,0,0,65535,73,0,1
172.019591,62,65,36,0,0,65535,71,0,1
172.122358,61,65,36,0,0,65535,69,0,1
172.224833,61,65,36,0,0,65535,67,0,1
172.327985,61,65,36,0,0,65535,66,0,1
172.431010,61,65,36,0,0,65535,64,0,1
172.534007,61,65,36,0,0,65535,63,0,1
172.637026,61,65,36,0,0,65535,61,0,1
172.739624,61,65,36,0,0,65535,60,0,1
172.842389,61,65,36,0,0,65535,59,0,1
172.944823,61,66,36,0,0,65535,58,0,1
173.047723,60,65,36,0,0,65535,57,0,1
173.150094,60,65,35,0,0,65535,56,0,1
173.253128,61,64,35,0,0,65535,55,0,1
173.356151,61,64,36,0,0,65535,54,0,1
173.459136,61,64,35,0,0,65535,53,0,1
173.561661,61,64,35,0,0,65535,52,0,1
173.663961,60,64,36,0,0,65535,51,0,1
173.767027,61,64,35,0,0,65535,51,0,1
173.870109,60,64,35,0,0,65535,50,0,1
173.972766,60,64,36,0,0,65535,50,0,1
174.075126,60,64,36,0,0,65535,49,0,1
174.178138,59,64,35,0,0,65535,48,0,1
174.280690,60,64,35,0,0,65535,48,0,1
174.426807,59,65,35,7,1,65535,48,0,1
